Source,IslandID,TaxonOrig,GenusL69,SpeciesL69,SubspL69,SpeciesID,SubspID,Sex,Plumage,BodyL,WingL,TailL,BeakW,BeakH,LBeakL,UBeakL,N-UBkL,TarsusL,MToeL
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,M,Black,,76,,,15.4,,18.9,13.5,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,M,Black,,74,,,,,16,11.7,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,M,P. black,,74,,,12.8,,18.1,12.8,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,M,P. black,,71,,,11.6,,15.9,10.9,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,M,P. black,,67,,,12.1,,17.7,12,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,M,P. black,,69,,,11.9,,16.2,10.7,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,M,P. black,,75,,,15.4,,18.2,12.9,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,M,Juv.,,71,,,13.2,,18.5,12.9,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,M,Juv.,,71,,,11.2,,17.2,11.7,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,M,Juv.,,71,,,13.3,,17.2,12.2,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,M,Juv.,,70,,,12.3,,16.4,11.7,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,M,Juv.,,,,,12.7,,18,12.1,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,F,,,68,,,12.2,,17.1,12,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,F,,,67,,,12.6,,16.8,11.2,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,F,,,76,,,14.2,,17.8,12.7,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,F,,,72,,,13.7,,17.5,12.3,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,F,,,70,,,12.5,,16.3,11.7,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,F,,,72,,,14.4,,17.9,12.5,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,M,Black,,75,,,13.3,,,12,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,M,Black,,75,,,13.2,,,11.8,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,M,Black,,71,,,,,,,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,M,Black,,70,,,11.2,,,10.8,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,M,Black,,71,,,12.1,,,11.4,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,M,Black,,73,,,,,,,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,M,P. black,,72,,,12.2,,,12.4,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,M,P. black,,71,,,12,,,11.5,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,M,P. black,,71,,,12.4,,,10.6,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,M,P. black,,71,,,12.5,,,12.4,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,M,P. black,,71,,,11.6,,,11.5,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,M,Juv.,,74,,,15.8,,,13.8,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,M,Juv.,,75,,,15.4,,,13.5,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,M,Juv.,,71,,,12.1,,,11.2,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,M,Juv.,,71,,,13,,,11.2,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,M,Juv.,,68,,,12,,,10.5,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,M,Juv.,,68,,,11.7,,,10.5,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,M,Juv.,,69,,,11.3,,,11,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,F,,,70,,,11.4,,,11,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,F,,,70,,,13.1,,,11.8,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,F,,,67,,,12,,,11.2,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,F,,,76,,,14,,,13,,
Lack CAS,SCru_Inde,Geospiza fortis,Geospiza,fortis,,Geo.for,Geo.for,F,,,67,,,11.7,,,11.4,,
Swarth (1931),SCru_Inde,Geospiza fortis ,Geospiza,fortis,,Geo.for,Geo.for,M,,,63.5,40,9,11,9,16,,20,18.5
Swarth (1931),SCru_Inde,Geospiza fortis ,Geospiza,fortis,,Geo.for,Geo.for,M,,,69.5,41,9,12,8.5,16,,21.2,19.5
Swarth (1931),SCru_Inde,Geospiza fortis ,Geospiza,fortis,,Geo.for,Geo.for,M,,,70,44,9.2,12,8.5,16,,21,18.6
Swarth (1931),SCru_Inde,Geospiza fortis ,Geospiza,fortis,,Geo.for,Geo.for,M,,,70,43.5,9.2,11.2,8.5,16.2,,20.5,19
Swarth (1931),SCru_Inde,Geospiza fortis ,Geospiza,fortis,,Geo.for,Geo.for,M,,,70.5,42,9.5,12,8.5,16.5,,22,19.2
Swarth (1931),SCru_Inde,Geospiza fortis ,Geospiza,fortis,,Geo.for,Geo.for,M,,,66,41,10,12.2,9.2,17,,22,18
Swarth (1931),SCru_Inde,Geospiza fortis ,Geospiza,fortis,,Geo.for,Geo.for,M,,,68,40,8.5,12,8.5,17,,22,17.8
Swarth (1931),SCru_Inde,Geospiza fortis ,Geospiza,fortis,,Geo.for,Geo.for,M,,,68.5,43.5,10.2,13,9.2,17,,22,19.2
Swarth (1931),SCru_Inde,Geospiza fortis ,Geospiza,fortis,,Geo.for,Geo.for,M,,,68.5,40,10,12.5,9,17.5,,22,20
Swarth (1931),SCru_Inde,Geospiza fortis ,Geospiza,fortis,,Geo.for,Geo.for,M,,,72,44.5,10.8,13,9.2,17.5,,21.2,19
Swarth (1931),SCru_Inde,Geospiza fortis ,Geospiza,fortis,,Geo.for,Geo.for,M,,,74.2,46,12,15,9.5,18,,22.5,20.5
Swarth (1931),SCru_Inde,Geospiza fortis ,Geospiza,fortis,,Geo.for,Geo.for,M,,,76,44.5,11,14.2,9.5,18.5,,23,20.5
Swarth (1931),SCru_Inde,Geospiza fortis ,Geospiza,fortis,,Geo.for,Geo.for,M,,,77,47,12,15.5,10,19,,23.5,21
Swarth (1931),SCru_Inde,Geospiza fortis ,Geospiza,fortis,,Geo.for,Geo.for,M,,,76,44.5,11.2,15,10,19.5,,22.5,20.5
Swarth (1931),SCru_Inde,Geospiza fortis ,Geospiza,fortis,,Geo.for,Geo.for,M,,,79,47,12.5,16.5,11,19.5,,24.5,20
Snodgrass & Heller (1904),SCru_Inde,Geospiza fortis fortis,Geospiza,fortis,,Geo.for,Geo.for,M,,130,70,43,9,12.5,9,17,11,20.5,
Snodgrass & Heller (1904),SCru_Inde,Geospiza fortis fortis,Geospiza,fortis,,Geo.for,Geo.for,M,,131,69,35,10,12.7,9,17.5,12.5,21.5,
Snodgrass & Heller (1904),SCru_Inde,Geospiza fortis fortis,Geospiza,fortis,,Geo.for,Geo.for,M,,132,68,41.5,8.7,12.3,8.7,17,11.5,20,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,63,,,8.4,,12,8,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,62,,,8.3,,11.5,7.8,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,63,,,8.1,,12.4,8.2,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,61,,,7.9,,12.2,8.3,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,63,,,7.9,,12,8,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,65,,,8.1,,13,8.8,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,65,,,7.8,,12,8,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,64,,,8.2,,12.4,7.9,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,64,,,,,13,8.6,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,64,,,8.1,,13,8.5,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,63,,,7.9,,12.3,8.1,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,62,,,8.2,,12.9,8.5,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,62,,,8.1,,,7.9,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,64,,,8.1,,13.3,8.9,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,65,,,8.2,,13.6,9.3,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,65,,,,,12.4,8.4,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,64,,,8,,12.8,8.6,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,62,,,8.2,,13.1,9.1,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,P. black,,62,,,7.5,,11.7,8,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,P. black,,62,,,8.1,,11.6,8,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,P. black,,65,,,7.8,,11.6,7.8,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,P. black,,64,,,8,,12.4,8.9,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,P. black,,64,,,9.2,,13.1,9,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,P. black,,63,,,8.3,,12.4,8.4,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,P. black,,64,,,9.2,,13.2,9.1,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,P. black,,61,,,8.1,,13,8.8,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,P. black,,64,,,7.7,,11.7,7.9,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,P. black,,63,,,,,13.2,8.9,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,P. black,,63,,,7.7,,12,8.1,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,P. black,,63,,,7.7,,12.7,8.6,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,P. black,,68,,,8,,12.4,8.3,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,58,,,7.8,,12.6,8.4,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,60,,,8.2,,13.5,9.4,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,62,,,,,12.2,8.2,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,63,,,7.6,,11.7,8.2,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,58,,,8.3,,12.1,8.4,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,58,,,7.4,,12.4,8.7,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,59,,,8.3,,11.7,8.4,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,59,,,7.5,,12.1,8.1,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,60,,,7.8,,12.1,8.4,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,62,,,,,12.3,8.5,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,61,,,8,,12.7,8.3,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,58,,,7.2,,11.4,7.9,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,62,,,8.3,,12.8,8.9,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,60,,,,,13,9,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,59,,,7.6,,11.7,7.8,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,60,,,7.2,,11,7.4,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,61,,,7.7,,12.3,8.3,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,58,,,7.8,,12.2,8.3,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,62,,,8.4,,12.9,9.2,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,63,,,8.3,,12.2,8.4,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,61,,,8.8,,12.8,8.7,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,63,,,8,,12.7,8.7,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,65,,,9.3,,12.9,9,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,63,,,9.2,,12.8,8.4,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,66,,,8.9,,12.6,8.7,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,64,,,8.2,,13.4,8.9,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,63,,,8.3,,12.3,8.3,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,65,,,7.7,,11.9,8.4,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,64,,,7.9,,11.9,8,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,64,,,8,,12.6,8.4,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,,,,8.3,,13.1,8.7,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,P. black,,62,,,7.8,,12.8,8.4,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,P. black,,,,,8.2,,12.1,8.2,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,P. black,,65,,,7.8,,12.4,8.1,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,P. black,,63,,,8.2,,12.9,8.7,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,P. black,,,,,8.1,,12.9,8.6,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,P. black,,63,,,8.1,,12.7,8.6,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,P. black,,63,,,8.5,,12.5,8.6,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,P. black,,63,,,7.7,,11.1,8,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,P. black,,64,,,8.1,,12.1,8.2,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,P. black,,64,,,7.9,,12.4,8.2,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,P. black,,62,,,8.1,,11.8,8,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Juv.,,64,,,7.8,,12.5,8.3,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Juv.,,61,,,8,,12.1,8.2,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Juv.,,62,,,8.7,,12,8.1,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Juv.,,63,,,8.1,,12.2,8.2,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Juv.,,61,,,8,,12,7.5,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Juv.,,63,,,8.2,,12,8.3,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,61,,,8.9,,12.9,9.1,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,59,,,,,11.8,8.6,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,60,,,,,,8.7,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,61,,,8.1,,12.5,8.2,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,60,,,7.7,,13.1,9.4,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,63,,,7.3,,12.1,8.3,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,61,,,8.7,,12.3,8.2,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,60,,,7.7,,11.2,7.4,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,61,,,7.2,,12.7,8.7,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,62,,,7.5,,12.2,8,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,61,,,8,,12.5,8.2,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,59,,,8.1,,12.3,8.2,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,60,,,7.3,,12.7,9.1,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,62,,,7.9,,12.5,9,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,62,,,8.1,,13.4,9,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,60,,,8.3,,12.8,8.1,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,62,,,8.1,,,7.9,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,64,,,8.1,,13.3,8.9,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,P. black,,63,,,8.8,,12.9,8.6,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,60,,,7.9,,,8.8,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,60,,,7.6,,12,8.1,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,66,,,8.1,,,8.6,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,65,,,8.4,,,8.5,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Black,,66,,,8,,,8.6,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,P. black,,64,,,8.3,,,8,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,P. black,,63,,,8.2,,,8.3,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,P. black,,65,,,8.1,,,8.9,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Juv.,,64,,,8,,,8.5,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Juv.,,61,,,8.3,,,8.6,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Juv.,,62,,,8.1,,,8.5,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,Juv.,,62,,,7.6,,,8,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,61,,,7.7,,,8.5,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,58,,,7.5,,,7.9,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,61,,,8.2,,,8.7,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,60,,,,,,8.2,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,63,,,7.8,,,8.3,,
Lack CAS,SCru_Inde,Geospiza fuliginosa,Geospiza,fuliginosa,,Geo.ful,Geo.ful,F,,,61,,,7.4,,,8.6,,
Snodgrass & Heller (1904),SCru_Inde,Geospiza fuliginosa parvula,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,,,60,38,6.5,8.5,6,12.7,8,18,
Snodgrass & Heller (1904),SCru_Inde,Geospiza fuliginosa parvula,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,,112,63,38,6.5,8.5,6,13,8.5,19,
Snodgrass & Heller (1904),SCru_Inde,Geospiza fuliginosa parvula,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,,116,62,39,6.7,8.5,6.7,13,8..3,19,
Snodgrass & Heller (1904),SCru_Inde,Geospiza fuliginosa parvula,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,,120,63,41,6.3,8.3,6.3,12.5,8,19,
Snodgrass & Heller (1904),SCru_Inde,Geospiza fuliginosa parvula,Geospiza,fuliginosa,,Geo.ful,Geo.ful,M,,120,62,41,6.7,8.5,6.5,13,8,19,
